instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
X-n101-k25,acs_baseline,30,36422.1680105724,783.8972510587552,36516.56484035455,34679.989486611186,37591.4275808074,0.608423970740599,0.02748197249268749,0.6001693534199148,0.5923744169995189,0.7414867088664323,,,0,0.0,0.0
X-n101-k25,acs_cl15,30,37246.31930490121,547.990110029593,37226.251514700925,36015.610598332845,38119.611496989026,0.43341711392470944,0.014784043234195222,0.4273189374944195,0.4244029170367867,0.4933031660038978,,,0,0.0,0.0
X-n101-k25,acs_cl15_ls2opt_fixed,30,36358.62493406907,613.1087942380419,36356.62546426129,34946.19693331234,37570.50210839164,0.444846447231248,0.010680649504327134,0.44016743754036725,0.4366715408395976,0.4758181250654161,,,0,30.0,1.0
X-n101-k25,acs_cl15_ls2opt_fixed_q0sched,30,35717.50303107226,563.005488385594,35729.535688314994,34731.35509426867,36982.77821335756,0.46369693614542484,0.014939100179265948,0.45660656259860843,0.45314445812255144,0.5201578338164836,,,0,30.0,1.0
X-n101-k25,acs_clsqrtn_2opt_q0sched,30,35641.442437718135,516.3358058113547,35559.24885291747,34860.33187332782,36773.73510290374,0.467796584785295,0.011099448592046486,0.4620418124832213,0.458060665987432,0.49992550001479685,,,0,30.0,1.0
X-n101-k25,acs_nocl_2opt_q0sched,30,35672.03332980788,701.8962746017646,35762.31312962374,33791.6988799958,36861.02446439018,0.6384865527506918,0.017593463583413526,0.6298873955383897,0.6267573749646544,0.6913227920886129,,,0,30.0,1.0
X-n101-k25,acs_nocl_none,30,36422.1680105724,783.8972510587552,36516.56484035455,34679.989486611186,37591.4275808074,0.6096228720930715,0.020150396962565015,0.6018266041064635,0.5936501249670982,0.6705683330073953,,,0,0.0,0.0
X-n106-k14,acs_baseline,30,28281.346179778404,150.04254844028299,28308.994522547466,27867.066859032806,28489.515960550187,0.7887732417865967,0.025452401074355903,0.7768301665782928,0.7711749998852611,0.8741585419047624,,,0,0.0,0.0
X-n106-k14,acs_cl15,30,28064.175720740564,138.77143503929844,28068.016233794646,27794.310716284897,28320.86427091412,0.4616890486562625,0.010439313583202707,0.4557251459918916,0.4531964580528438,0.4848713339306414,,,0,0.0,0.0
X-n106-k14,acs_cl15_ls2opt_fixed,30,27580.738803854343,156.01627544933032,27569.613590619578,27287.937090408544,27885.71790692197,0.4992042861878872,0.015186798337638596,0.49250766646582633,0.4895779590588063,0.558906540973112,,,0,30.0,1.0
X-n106-k14,acs_cl15_ls2opt_fixed_q0sched,30,27733.123317178317,113.94791494903245,27753.156771052763,27512.156057448203,27978.01712842284,0.5202897915771852,0.019107864490997467,0.5122344373958185,0.504088083980605,0.5913597920443863,,,0,30.0,1.0
X-n106-k14,acs_clsqrtn_2opt_q0sched,30,27649.322721901943,151.01593967332553,27685.348610662182,27313.657234631202,27946.696569054955,0.5163922903127969,0.02544645055085852,0.5047392505221069,0.4989371669944376,0.6034940830431879,,,0,30.0,1.0
X-n106-k14,acs_nocl_2opt_q0sched,30,27760.8601455037,165.41691226776612,27774.547824770474,27439.29562092403,28057.0681784789,0.8369903402558218,0.01571559330146747,0.8310407914686948,0.8256791669409722,0.8930391250178218,,,0,30.0,1.0
X-n106-k14,acs_nocl_none,30,28281.346179778404,150.04254844028299,28308.994522547466,27867.066859032806,28489.515960550187,0.7832086946194371,0.016303290675733217,0.7756956043886021,0.7723646669182926,0.8505533752031624,,,0,0.0,0.0
X-n110-k13,acs_baseline,30,17427.6238564791,214.34985444032787,17419.24700733691,16966.315359167096,17849.211833521393,0.8208702764241025,0.026047268003264696,0.8104891659459099,0.8066904579754919,0.9346133330836892,,,0,0.0,0.0
X-n110-k13,acs_cl15,30,17286.84287653987,179.34200165069078,17322.093191252912,16884.39466193109,17601.460506363383,0.4608367249292011,0.016848049302937807,0.4525044794427231,0.4507709168829024,0.5147424160968512,,,0,0.0,0.0
X-n110-k13,acs_cl15_ls2opt_fixed,30,16645.662573828515,171.4659962351424,16638.952054835027,16181.509175480942,16945.385856319746,0.49587255001533775,0.010782659914653376,0.4911815624218434,0.486659332877025,0.5262964579742402,,,0,30.0,1.0
X-n110-k13,acs_cl15_ls2opt_fixed_q0sched,30,16729.072226814682,166.75369162353007,16748.60818274634,16324.371280896305,16993.95359600921,0.5224259472141664,0.01975580207030851,0.5133930415613577,0.5064419999253005,0.5825322500895709,,,0,30.0,1.0
X-n110-k13,acs_clsqrtn_2opt_q0sched,30,16735.066342511316,173.78940694531985,16753.987426408632,16199.913741217131,17094.19699775982,0.5125903582433239,0.019794897834865127,0.5022582500241697,0.4961399578023702,0.5618669160176069,,,0,30.0,1.0
